mass,limit_95,med_limit,2sigma_up,1sigma_up,1sigma_down,test_statistic
0.22118,8.887414013513229e-10,7.447717356120065e-10,1.1088555355891175e-09,9.445229787680423e-10,4.660949727212918e-10,0.6958794120171923
0.22125,6.860433453798232e-10,7.451972586176903e-10,1.1092767398955143e-09,9.449377542359637e-10,4.666150468451975e-10,-0.2506888059744434
0.22132,4.67073967099114e-10,7.45410147161751e-10,1.1093227707491345e-09,9.450496980681102e-10,4.67073967099114e-10,-1.0134737724771488
0.22139,4.6542549562608577e-10,7.442215050642204e-10,1.1083168834133756e-09,9.439885138539616e-10,4.6542549562608577e-10,-1.315994898186788
0.22146,4.6325143081923936e-10,7.450361048409193e-10,1.1106113466732115e-09,9.460600548318099e-10,4.6325143081923936e-10,-1.0973782772162604
0.22153,6.832522088711084e-10,7.452747007486793e-10,1.109328304446479e-09,9.449976719683494e-10,4.667446805053295e-10,-0.26198422880528166
0.2216,8.973684013350118e-10,7.462837879305219e-10,1.1097784961581065e-09,9.456602311576893e-10,4.68626310831012e-10,0.7422644282285193
0.22167,1.053194989996925e-09,7.43621619193201e-10,1.1077767650283413e-09,9.434355403897112e-10,4.646275653122529e-10,1.6456428288940605
0.22174,1.1474675009483818e-09,7.447887775270869e-10,1.108380084825267e-09,9.442511555086948e-10,4.666953923835957e-10,2.2632417173031465
0.22181,1.1109793922775713e-09,7.428698071197216e-10,1.1073359985284415e-09,9.4288046592866e-10,4.6335244360747384e-10,2.015792190258413
0.22188,8.994286606816365e-10,7.442647551401426e-10,1.1084265019340268e-09,9.440704196952125e-10,4.6539582771193643e-10,0.7532501573209036
0.22195,5.615955626840733e-10,7.463901672353516e-10,1.1095804051586392e-09,9.455858546435634e-10,4.691184050149488e-10,-0.7090548966168205
0.22202,4.675296941051523e-10,7.451292014264328e-10,1.1083728841301525e-09,9.443800977943999e-10,4.675296941051523e-10,-1.830528700106513
0.22209,4.609917192933295e-10,7.409161546669147e-10,1.1053894870754761e-09,9.409676676924276e-10,4.609917192933295e-10,-2.4909840236868748
0.22216,4.695432646777476e-10,7.461779543273664e-10,1.1087963883841651e-09,9.450421832526955e-10,4.695432646777476e-10,-2.3603140499210284
0.22223,4.6230192610817737e-10,7.41698307530268e-10,1.1058604241262908e-09,9.415523426513757e-10,4.6230192610817737e-10,-1.7532518001662105
0.2223,5.730248770013962e-10,7.421169534010773e-10,1.1064424446417694e-09,9.420589436831625e-10,4.626133404679593e-10,-0.6697090263186133
0.22237,8.873376262128228e-10,7.43096038600405e-10,1.1071660142431092e-09,9.428695425062622e-10,4.640969188348399e-10,0.692842409445342
0.22244,1.0529847494331566e-09,7.433238245312084e-10,1.1072790280607945e-09,9.430258402483065e-10,4.6450648074023206e-10,1.6475676215569839
0.22251,1.1196039088236859e-09,7.408182118161851e-10,1.1055117135567253e-09,9.40999586954405e-10,4.6062134999725477e-10,2.0782859243497143
0.22258,1.067534552263131e-09,7.436721150500391e-10,1.1073239586078438e-09,9.431897458162984e-10,4.6528545024043416e-10,1.7412845942028536
0.22265,9.612000798177658e-10,7.466294621383162e-10,1.109275857254849e-09,9.455015260563549e-10,4.700568822413039e-10,1.1004804186128598
0.22272,8.025691478356142e-10,7.453297514582383e-10,1.1086540271393905e-09,9.44610363838232e-10,4.677565580866022e-10,0.2680101002858966
0.2228,5.82672508660356e-10,7.45401504676913e-10,1.1085309643793457e-09,9.445807704544214e-10,4.679912268253507e-10,-0.6362391445659584
0.22287,4.688967270068537e-10,7.459412495773572e-10,1.1088626626695764e-09,9.449876501052707e-10,4.688967270068537e-10,-1.1537792815109595
0.22294,4.675496275772319e-10,7.450180511042301e-10,1.1081325935881624e-09,9.441951002158807e-10,4.675496275772319e-10,-1.20796522591325
0.22301,5.124427054528043e-10,7.433292371312704e-10,1.1069857105867013e-09,9.428556531549879e-10,4.6486878618112523e-10,-0.8643259063007661
0.22308,6.816218436872249e-10,7.437803011913909e-10,1.107254932772077e-09,9.43191897450316e-10,4.6562647850385197e-10,-0.2637388566928981
0.22315,8.143773955314078e-10,7.440301715331801e-10,1.1073912272152881e-09,9.433720230697954e-10,4.660574726811661e-10,0.32683090450537533
0.22322,8.572415370258789e-10,7.446148001390203e-10,1.107763252910865e-09,9.43819664638842e-10,4.670199218725463e-10,0.539972232004377
0.22329,8.589262994940062e-10,7.427082404654471e-10,1.1064611306052605e-09,9.423033154233565e-10,4.6400305932773014e-10,0.5487255023338177
0.22336,8.240965714375334e-10,7.423420468858079e-10,1.1061428364387659e-09,9.419744799456938e-10,4.634962111013081e-10,0.3748309952210674
0.22343,7.847889133102973e-10,7.436228070445143e-10,1.106833277567961e-09,9.428821935622833e-10,4.657522018933434e-10,0.18789462094623235
0.2235,7.254596168406489e-10,7.43739321620329e-10,1.1068143539710213e-09,9.429172845960971e-10,4.66051283587967e-10,-0.07823468622385865
0.22357,6.287061140799799e-10,7.440900842717737e-10,1.1070095593507858e-09,9.431701613339092e-10,4.666600618834737e-10,-0.4680925165224296
0.22364,5.135173833345933e-10,7.440705150650537e-10,1.1070446623181058e-09,9.431832059387027e-10,4.665704132122041e-10,-0.8599228156431669
0.22371,4.660771281768287e-10,7.438179467620084e-10,1.1069505557108278e-09,9.430283305934558e-10,4.660771281768287e-10,-1.0889181155226837
0.22378,5.735329117838584e-10,7.425093021384328e-10,1.1061112693532466e-09,9.420197403007113e-10,4.639403652203126e-10,-0.6660970881873765
0.22385,7.937210934155384e-10,7.435965778049133e-10,1.106821771222449e-09,9.428654888457262e-10,4.656995395141129e-10,0.22979057798660837
0.22392,9.388222807765204e-10,7.445202458951223e-10,1.107382904964152e-09,9.435588452258953e-10,4.672479621847681e-10,0.9783553165836242
0.22399,1.0162741244701843e-09,7.439913677182263e-10,1.1069833504646338e-09,9.43115727742733e-10,4.664553066224554e-10,1.4295087799613744
0.22406,1.0110651313489605e-09,7.430879208688023e-10,1.1063755186368096e-09,9.424026817076543e-10,4.650133919128191e-10,1.3980928311865528
0.22413,9.501077378911857e-10,7.431503157602751e-10,1.1063727531600568e-09,9.424257065981733e-10,4.6516582977150055e-10,1.042624933269709
0.2242,8.564396859087096e-10,7.436915243452699e-10,1.1067917896275745e-09,9.4288505799013e-10,4.659643731704801e-10,0.5384439158804839
0.22428,6.69224425208785e-10,7.437111260907084e-10,1.1068134163044961e-09,9.429067666947669e-10,4.659863087669899e-10,-0.3117786205864451
0.22435,4.671582994738301e-10,7.442358445819485e-10,1.1069989177231365e-09,9.43197689940099e-10,4.671582994738301e-10,-1.0152693152320647
0.22442,4.6412677888096784e-10,7.424116360202655e-10,1.1057577770652632e-09,9.417736505145577e-10,4.6412677888096784e-10,-1.2700519902960046
0.22449,4.646635821798545e-10,7.428222301485002e-10,1.1061337733963705e-09,9.42156156950981e-10,4.646635821798545e-10,-1.3474877888326147
0.22456,4.656876240925212e-10,7.43654775675573e-10,1.1069493148243088e-09,9.429632306692259e-10,4.656876240925212e-10,-1.0421892429384911
0.22463,6.096378728107854e-10,7.430142583972917e-10,1.1066756428190751e-09,9.425501548957703e-10,4.6447846630773964e-10,-0.5398116931336925
0.2247,7.279935414911046e-10,7.433877519841436e-10,1.1070096895595573e-09,9.428931746222678e-10,4.649778154534973e-10,-0.06949163374787633
0.22477,7.990841639649269e-10,7.44225784683751e-10,1.1077152820245827e-09,9.436414244300205e-10,4.661899107062913e-10,0.25289427244995455
0.22484,8.119334192056954e-10,7.443056962350691e-10,1.1074284835058204e-09,9.435005839005977e-10,4.666808983014271e-10,0.31596660071919425
0.22491,7.682876057085009e-10,7.442606866648132e-10,1.107282463493381e-09,9.433976421720318e-10,4.667440591320736e-10,0.11143974244942569
0.22498,6.999055532154437e-10,7.434961618729519e-10,1.1067364145940186e-09,9.427806087971276e-10,4.6556452946338287e-10,-0.18707725805318776
0.22505,6.753084747947826e-10,7.434954071319148e-10,1.1068302134401787e-09,9.428158859127858e-10,4.65561936970075e-10,-0.2877074327399514
0.22513,7.56404474530913e-10,7.438714992677455e-10,1.1070826583315758e-09,9.431275513934032e-10,4.660446704050556e-10,0.057200350852717116
0.2252,8.521495147406264e-10,7.425526675525226e-10,1.1062226520966964e-09,9.421027152974896e-10,4.6390918746236877e-10,0.51517846909636
0.22527,9.40558775563159e-10,7.415377728711495e-10,1.1054691434656756e-09,9.412593352857908e-10,4.623818413001553e-10,0.9872412096480284
0.22534,9.800482595187495e-10,7.43259226960057e-10,1.1066351350355042e-09,9.426226547626192e-10,4.651149240707343e-10,1.2128925191932312
0.22541,9.589404573191264e-10,7.437181999754255e-10,1.1069348656570836e-09,9.429896161670291e-10,4.657495043462814e-10,1.0899172807184943
0.22548,8.749322997555587e-10,7.453621977995711e-10,1.1083790304201077e-09,9.444758746254795e-10,4.680801527448044e-10,0.6302018600895799
0.22555,7.894086262704295e-10,7.438796385785246e-10,1.1071926523924073e-09,9.431949267668878e-10,4.659359905875804e-10,0.20836557711628442
0.22562,7.058643934081414e-10,7.426297730035243e-10,1.1062582914933556e-09,9.421534977092455e-10,4.6405436654124554e-10,-0.16261885139302668
0.22569,6.532975322485679e-10,7.448899986726601e-10,1.1077267240512648e-09,9.4390625276503e-10,4.677253847225126e-10,-0.37496496493878584
0.22577,5.487613596207633e-10,7.457753815490121e-10,1.1083223288949525e-09,9.446050872606561e-10,4.691423661508272e-10,-0.7488425443325438
0.22584,4.730579772546429e-10,7.421999246691881e-10,1.1056936707940913e-09,9.416263264336544e-10,4.6380155187269996e-10,-0.9783296154276175
0.22591,4.69259840934826e-10,7.458107861723088e-10,1.1082952062846866e-09,9.44603119394281e-10,4.69259840934826e-10,-1.0089792067506627
0.22598,5.849707991777393e-10,7.430562287859421e-10,1.1064776511133294e-09,9.424504230829148e-10,4.648144243617092e-10,-0.6266712319779928
0.22605,7.065779946700135e-10,7.433080790773906e-10,1.1067809136209878e-09,9.427277200408945e-10,4.650572660216376e-10,-0.15998845636934486
0.22612,8.266447276249881e-10,7.451698203964678e-10,1.1083989020767115e-09,9.444032724943123e-10,4.676382727149232e-10,0.38531745710147414
0.22619,8.600303134888543e-10,7.439847327818966e-10,1.107512757542078e-09,9.434231689372186e-10,4.658138587353149e-10,0.5530337599606775
0.22626,8.400590506317052e-10,7.433573272125879e-10,1.1069453083267662e-09,9.428452381664855e-10,4.6498090437130647e-10,0.45311663961942694
0.22634,7.678355230410548e-10,7.437940004283502e-10,1.107068164673115e-09,9.430878919100674e-10,4.658800089565514e-10,0.10885225009852358
0.22641,6.759613693020273e-10,7.440884739634581e-10,1.1072532081101013e-09,9.433132476693077e-10,4.663648269008138e-10,-0.28564709237271496
0.22648,5.766992605536865e-10,7.44957784029404e-10,1.1080549633675636e-09,9.441223340465164e-10,4.675490056161937e-10,-0.6560868854008157
0.22655,5.989499270637397e-10,7.420891876218671e-10,1.1061853704057446e-09,9.41905154470904e-10,4.627983150635415e-10,-0.5788026933870406
0.22662,7.616376201440452e-10,7.437979171529043e-10,1.1071691100784241e-09,9.431483891978297e-10,4.657713686481834e-10,0.08010923914800057
0.22669,8.928375906759763e-10,7.452853531399279e-10,1.1081777437382722e-09,9.443267611212055e-10,4.681389563108202e-10,0.7254623757454364
0.22676,1.0246677543639332e-09,7.429345962816362e-10,1.1074073747844773e-09,9.427540198671794e-10,4.6443362142120275e-10,1.4783242416995255
0.22684,9.932387793199117e-10,7.432516283459974e-10,1.1067877638753294e-09,9.4270921048612e-10,4.649156450551486e-10,1.2888118202673833
0.22691,8.493578596739942e-10,7.430898187851201e-10,1.1066499005277204e-09,9.425647341228455e-10,4.6469036050717476e-10,0.500611733714841
0.22698,6.51955831749309e-10,7.437135544229512e-10,1.1070154781009169e-09,9.430253157469037e-10,4.657494757169594e-10,-0.38053939544671056
0.22705,4.727837556736652e-10,7.420251734028908e-10,1.1057886903693021e-09,9.416390878192652e-10,4.631677137700371e-10,-0.9797594269601294
0.22712,4.613421382908962e-10,7.408192350993397e-10,1.1048963380916302e-09,9.40640578606111e-10,4.613421382908962e-10,-1.030969899950588
0.22719,5.241680394083108e-10,7.419332403729235e-10,1.1056718742734076e-09,9.415349654391806e-10,4.6308261743109337e-10,-0.8271898331765145
0.22727,6.979320719825182e-10,7.439276482234002e-10,1.1071570239107514e-09,9.431930658373219e-10,4.660935259994898e-10,-0.19592118427057456
0.22734,7.95690590729268e-10,7.431741823714312e-10,1.1065445354968655e-09,9.42536098850401e-10,4.650179406354733e-10,0.23906499175503687
0.22741,8.518041810984525e-10,7.421563390239874e-10,1.1058466967580675e-09,9.417250654127832e-10,4.6341134777582814e-10,0.5142082034642789
0.22748,8.648811802865804e-10,7.41726455340633e-10,1.1055578198968924e-09,9.41385950330799e-10,4.6272659180431276e-10,0.5809818915140369
0.22755,8.200323985732295e-10,7.441676950019022e-10,1.10729968664682e-09,9.433713744761883e-10,4.664988246934826e-10,0.3554960462036686
0.22762,7.218231261960061e-10,7.432690331973631e-10,1.106564598041686e-09,9.425851347689228e-10,4.652221019847104e-10,-0.09424974340664667
0.2277,6.277020873763238e-10,7.432419431965749e-10,1.1064984887377199e-09,9.425343894099402e-10,4.6525031172098536e-10,-0.47202945528096085
0.22777,5.659022980044555e-10,7.452662284017142e-10,1.1079526129137097e-09,9.441923472573883e-10,4.684080620607342e-10,-0.6917959564354896
0.22784,5.762113925553419e-10,7.445801714882002e-10,1.1073816471750536e-09,9.435807583708856e-10,4.673948256072223e-10,-0.6565289060759909
0.22791,6.742575735945032e-10,7.453676471088286e-10,1.1080229950318029e-09,9.44298858012251e-10,4.679526559550317e-10,-0.29455570174449863
0.22798,7.619896999466338e-10,7.426538012596235e-10,1.1060923833586055e-09,9.420655727420654e-10,4.6430877782106546e-10,0.08338179513883248
0.22805,8.613215783726286e-10,7.415655831514112e-10,1.1053421919201508e-09,9.41196001963742e-10,4.625973006371252e-10,0.5634717180288479
0.22813,9.499077578180597e-10,7.428946268326511e-10,1.1062250427302244e-09,9.422384906152323e-10,4.6472720300594074e-10,1.041256174010276
0.2282,9.570247338343637e-10,7.412464512306327e-10,1.1051490882840535e-09,9.409475091504313e-10,4.6209832557407195e-10,1.0815095045636707
0.22827,9.223625625645321e-10,7.4401856653387e-10,1.107069143401794e-09,9.43175439767435e-10,4.664291632033836e-10,0.8871141394126668
0.22834,8.224630554743493e-10,7.43723543661308e-10,1.1067260493785462e-09,9.428592066475685e-10,4.661186639590823e-10,0.3692171753686618
0.22841,6.94083923185538e-10,7.426719026347222e-10,1.1059927896562168e-09,9.420142232381785e-10,4.6447057753790337e-10,-0.21032642853141512
0.22849,5.517067877091567e-10,7.43445314189943e-10,1.1065922371322966e-09,9.426723205008936e-10,4.656025736284295e-10,-0.7387572372350923
0.22856,4.6320254398532156e-10,7.418396583311408e-10,1.1053836210728664e-09,9.413285041681497e-10,4.6320254398532156e-10,-1.0732459287825014
0.22863,4.6257913017056694e-10,7.415009290220102e-10,1.1052259089792745e-09,9.411025086298857e-10,4.6257913017056694e-10,-1.0748716556719726
0.2287,5.486307949405637e-10,7.41165504286149e-10,1.1049553247936069e-09,9.408112738125868e-10,4.6209915353202826e-10,-0.7484791537192513
0.22877,6.899579334391549e-10,7.437064296650987e-10,1.106604359232886e-09,9.427811007627787e-10,4.662220385623369e-10,-0.22694118280968553
0.22885,8.38759432440142e-10,7.41888329116795e-10,1.1054971745022175e-09,9.414109943945548e-10,4.6320327999780295e-10,0.44985179081036963
0.22892,9.534699745783042e-10,7.420974018980035e-10,1.1057305340589227e-09,9.416329143994737e-10,4.6341221793229297e-10,1.061095091349502
0.22899,1.0017268150819879e-09,7.426633929798801e-10,1.1068291348952349e-09,9.424075305080372e-10,4.63983132230399e-10,1.3399293942270825
0.22906,9.57177978680867e-10,7.414442953876321e-10,1.1053072041553829e-09,9.411279639375278e-10,4.623486635217382e-10,1.0819811045401602
0.22914,8.234717916550105e-10,7.448389244846459e-10,1.1074852381246386e-09,9.437397741335567e-10,4.678860470625711e-10,0.37368062638690575
0.22921,6.886063346948326e-10,7.424526838738149e-10,1.1057844607436357e-09,9.41805438457327e-10,4.641937452545872e-10,-0.23258793774240186
0.22928,5.70928869577079e-10,7.447773046178564e-10,1.1072909785214242e-09,9.436063874302793e-10,4.679737289967358e-10,-0.6738514990185509
0.22935,5.127847648568193e-10,7.435650902722844e-10,1.1065182226231514e-09,9.42674908992413e-10,4.659850888068774e-10,-0.8616800260939624
0.22942,4.887072122457312e-10,7.421514294871044e-10,1.1057204232542243e-09,9.416498214863707e-10,4.635447350838207e-10,-0.9338583725506461
0.2295,6.33467591145445e-10,7.445806078989781e-10,1.1072825315216765e-09,9.435242064386177e-10,4.675094060859586e-10,-0.44997054803210335
0.22957,7.536879912856681e-10,7.434598579545128e-10,1.10642562831644e-09,9.425790652421753e-10,4.658429891985571e-10,0.047125331780648545
0.22964,8.469723402423689e-10,7.440392476513003e-10,1.1067959043257322e-09,9.43024714764943e-10,4.667925266189012e-10,0.4920248424413712
0.22971,8.846300085278555e-10,7.442021181310329e-10,1.1069023227740904e-09,9.431512551961343e-10,4.670574443236266e-10,0.6862964700719963
0.22979,8.75819814489591e-10,7.422561529731688e-10,1.1056505436440269e-09,9.41649095900277e-10,4.638837957841275e-10,0.6396919988876152
0.22986,8.209949092711639e-10,7.420996380709921e-10,1.105500988978697e-09,9.414994387975932e-10,4.636878131961758e-10,0.36290922960851035
0.22993,7.566802132280874e-10,7.428881812307471e-10,1.1059369016089135e-09,9.420664485645523e-10,4.6505633496487823e-10,0.06121199248511068
0.23,6.901153267877725e-10,7.438524503401017e-10,1.1064926160641436e-09,9.42773086165421e-10,4.667056432727154e-10,-0.2252891728985881
0.23008,6.212514857554776e-10,7.414318253511312e-10,1.1048744723594725e-09,9.408688061969722e-10,4.628312340973109e-10,-0.4944929917919979
0.23015,5.896430238570784e-10,7.426544793568683e-10,1.1057405566501319e-09,9.418594003279774e-10,4.6472784283414665e-10,-0.6087496193846116
0.23022,6.367662736756598e-10,7.4390878565428e-10,1.1066486379760481e-09,9.428869044203468e-10,4.666544890934158e-10,-0.436773314821802
0.23029,6.963533870100861e-10,7.424467713511905e-10,1.105700580060245e-09,9.41753947509283e-10,4.6427860477561094e-10,-0.2002563774406173
0.23037,7.97493082342873e-10,7.425171606591696e-10,1.1057736361320725e-09,9.418244640110002e-10,4.643610552841337e-10,0.24965798053720176
0.23044,8.543075108591523e-10,7.412350982609651e-10,1.1049315496696678e-09,9.40824357359225e-10,4.6229592975504045e-10,0.5290025873638304
0.23051,8.693680527838569e-10,7.429293580655519e-10,1.1060017738875064e-09,9.421208266060337e-10,4.650774960236412e-10,0.6069218088208799
0.23058,8.381572891797414e-10,7.447003741923944e-10,1.107157442951952e-09,9.43496942187469e-10,4.679498253662236e-10,0.4482773255714306
0.23066,7.703259671398512e-10,7.428193840207716e-10,1.1058708488133719e-09,9.420008779156296e-10,4.6496806346741394e-10,0.12340350681436917
0.23073,6.908805916528644e-10,7.420946252114973e-10,1.1054014572880456e-09,9.414395115467985e-10,4.6379104488685246e-10,-0.22256744408782644
0.2308,6.223292092683972e-10,7.423350913157418e-10,1.1056294589542422e-09,9.416682916734502e-10,4.640949974072986e-10,-0.4910840179621873
0.23087,5.902563569193565e-10,7.431415390147509e-10,1.1061913829624082e-09,9.423162185979996e-10,4.65357764814216e-10,-0.6070192705142495
0.23095,6.516920022937065e-10,7.434822864965022e-10,1.1064348138319105e-09,9.425933625751518e-10,4.658854401271719e-10,-0.3797906004047369
0.23102,7.17843265098686e-10,7.427252712935408e-10,1.1059410599339457e-09,9.420050696812787e-10,4.646587538343115e-10,-0.1099963949320906
0.23109,7.970787113467899e-10,7.420720918959814e-10,1.1054737179474309e-09,9.414729349780055e-10,4.636520609505807e-10,0.24766045405961187
0.23117,8.505576239542442e-10,7.444608630806617e-10,1.1070748593862842e-09,9.4335443097921e-10,4.674736097524543e-10,0.5101692368612532
0.23124,8.574746656403706e-10,7.44883178759359e-10,1.1073146060765538e-09,9.436616495411947e-10,4.682020498620818e-10,0.5456406333774492
0.23131,8.154822120619157e-10,7.294625644917102e-10,1.0864438861013205e-09,9.253309827547968e-10,4.560656327154523e-10,0.4068698950773651
0.23138,7.450727494089461e-10,7.165974766484022e-10,1.0661896078281826e-09,9.08369886209227e-10,4.4932101524764317e-10,0.13653252983206243
0.23146,6.717244376744548e-10,7.170303197683183e-10,1.0664416369552734e-09,9.086885231420799e-10,4.5005907634232896e-10,-0.1966610346960995
0.23153,6.433670847771081e-10,7.146083473282347e-10,1.0648017235892398e-09,9.067684468320688e-10,4.4619688969266696e-10,-0.316380684554191
0.2316,6.634444896357354e-10,7.166219586875649e-10,1.0661983886435433e-09,9.083847646933821e-10,4.493688506940352e-10,-0.23233257040467187
0.23168,6.980757500421434e-10,7.15554783835975e-10,1.0654628738677445e-09,9.075322704951052e-10,4.4768610965502037e-10,-0.08092334599134629
0.23175,7.18947603689265e-10,7.057497681069356e-10,1.0505288542176677e-09,8.949004641339687e-10,4.419485860481623e-10,0.06236750003134749
0.23182,7.398738116445314e-10,6.93609463940638e-10,1.0332586667061276e-09,8.799765206596216e-10,4.3339514493700353e-10,0.22171053327819998
0.2319,7.357962386494511e-10,6.867219541213386e-10,1.0218660233048998e-09,8.705737444884368e-10,4.3043672482681315e-10,0.24606478817096292
0.23197,7.18785869133523e-10,6.872100472965812e-10,1.0221587015955155e-09,8.709379274426613e-10,4.3125938833381727e-10,0.15980429391424533
0.23204,6.971192939439429e-10,6.860483089188549e-10,1.0213098814652141e-09,8.699816957058653e-10,4.2948364898029437e-10,0.05313541643147894
0.23211,6.79842977743159e-10,6.828063126091949e-10,1.0164651468626204e-09,8.658597265138574e-10,4.274757075919521e-10,-0.014503136712248446
0.23219,6.435740982752331e-10,6.751363405592445e-10,1.0043151168075184e-09,8.556960279212971e-10,4.2362311556210325e-10,-0.1459780822050639
0.23226,6.132621622546936e-10,6.704318910213644e-10,9.97941082373761e-10,8.501074470446002e-10,4.19846307545113e-10,-0.26828602554422665
0.23233,5.723367745706174e-10,6.714835454052218e-10,9.987120371228941e-10,8.509745715710652e-10,4.2145594733979083e-10,-0.44612292547854276
0.23241,5.394731885506328e-10,6.703954033218106e-10,9.979653002215204e-10,8.501072840742933e-10,4.1973508991778976e-10,-0.5797897334585734
0.23248,5.400884162311468e-10,6.630418474198357e-10,9.878266514044735e-10,8.412566268777461e-10,4.1417243069168817e-10,-0.5567834271834354
0.23255,5.942315684509817e-10,6.587312105672237e-10,9.803252498953846e-10,8.351538103917421e-10,4.1276207676757223e-10,-0.3050470526940369
0.23263,6.670242918955608e-10,6.527775151697792e-10,9.720612189775933e-10,8.279555748835804e-10,4.083227677592413e-10,0.07036547952497102
0.2327,7.067936922727259e-10,6.528161169819047e-10,9.72077277889824e-10,8.279802524884951e-10,4.083959170905486e-10,0.28109247356098543
0.23277,7.193378963260743e-10,6.386057961606648e-10,9.519954269396122e-10,8.105895649063545e-10,3.982291742538638e-10,0.43114224553701475
0.23285,7.131931840802789e-10,6.351374733421779e-10,9.459391074692514e-10,8.056506444976488e-10,3.9721500191556476e-10,0.4257661074028432
0.23292,6.56176460345542e-10,6.23655424684702e-10,9.286857213306159e-10,7.91012802241166e-10,3.901169817545824e-10,0.17375046362670601
0.23299,5.955762548686281e-10,6.195197411404529e-10,9.227871949859518e-10,7.859200923716375e-10,3.872209937843625e-10,-0.12807685758646978
0.23307,5.831119545202872e-10,6.200121192889171e-10,9.231077975266181e-10,7.863023840600481e-10,3.88019039387702e-10,-0.1908836278304074
0.23314,6.267086644609652e-10,6.201689115921779e-10,9.232467354960792e-10,7.864456608773031e-10,3.8823012900075793e-10,0.034434156999402867
0.23321,6.825814369529401e-10,6.205656832609216e-10,9.227382538666734e-10,7.863033360419198e-10,3.897889779084498e-10,0.3532496251883863
0.23329,7.156086038883794e-10,6.157922285678042e-10,9.167664780263855e-10,7.809158447588842e-10,3.8545141731184035e-10,0.575604479127836
0.23336,7.004743576010032e-10,6.099153623505631e-10,9.063768015037951e-10,7.724999935068146e-10,3.837279959161974e-10,0.5380792312308458
0.23343,6.755092813946644e-10,6.030631724840108e-10,8.985032831267203e-10,7.65177329424368e-10,3.766649391890953e-10,0.4123103372955449
0.23351,6.388521092416091e-10,6.031057460527033e-10,8.984766642611995e-10,7.65178157591228e-10,3.76788409923441e-10,0.19542922902712528
0.23358,5.791921328099898e-10,6.03785691291519e-10,8.993841984082134e-10,7.658424317441334e-10,3.7764529104518607e-10,-0.13327183792924235
0.23366,5.503993128900214e-10,6.021189566805521e-10,8.972097426957658e-10,7.640461337379659e-10,3.759386516559482e-10,-0.2754037371135978
0.23373,5.292595703206268e-10,6.03969515197047e-10,8.978151530641842e-10,7.651310557507525e-10,3.7965437799588194e-10,-0.3752745188037668
0.2338,5.659364416808515e-10,6.015858329410132e-10,8.954716950509445e-10,7.628157421945068e-10,3.76726009438102e-10,-0.1889056789962565
0.23388,6.140419255858675e-10,6.014436453722985e-10,8.949919381541792e-10,7.62614702773933e-10,3.766680176638724e-10,0.07012762825781496
0.23395,6.288742461061248e-10,6.013705237702764e-10,8.95473198284328e-10,7.627363473636716e-10,3.763968218636546e-10,0.15433215306360992
0.23402,6.176485441978283e-10,6.022348399770258e-10,8.96789506223074e-10,7.634464431270987e-10,3.7772214607271853e-10,0.08898578308171878
0.2341,6.07315263949108e-10,6.0056436675893e-10,8.938081216038082e-10,7.614356597368494e-10,3.7626186437643976e-10,0.038487848879082104
0.23417,5.917709775257466e-10,5.996665268748569e-10,8.930434118044101e-10,7.598307244517079e-10,3.757017287824123e-10,-0.041739115523544264
0.23424,5.39940770543009e-10,5.953610627111692e-10,8.870640736017702e-10,7.554168055300722e-10,3.718190690611056e-10,-0.29641879387016523
0.23432,4.83464289991364e-10,5.936373439417145e-10,8.833698214886596e-10,7.525778903044634e-10,3.7207237172461616e-10,-0.5524546396588355
0.23439,4.138687107540041e-10,5.930422935656441e-10,8.82993982066457e-10,7.521227473356349e-10,3.7109307298309555e-10,-0.8444050852320276
0.23447,4.3184281689275613e-10,5.918242658019292e-10,8.808826268264231e-10,7.504035582617575e-10,3.7068256843418446e-10,-0.7687065061187836
0.23454,5.263320709800342e-10,5.919576756722666e-10,8.806698597749724e-10,7.503313384236001e-10,3.7125541539221866e-10,-0.341710182512847
0.23461,6.223634682734935e-10,5.902536420883065e-10,8.791906182646758e-10,7.487910306943139e-10,3.689322836749556e-10,0.17966579165627186
0.23469,7.131530706576294e-10,5.917673753751377e-10,8.801501688777923e-10,7.499748652245646e-10,3.71705079647831e-10,0.7564350225007964
0.23476,7.559537404044136e-10,5.908349979212404e-10,8.794672959601193e-10,7.491824524636643e-10,3.699967478317404e-10,1.0483461837651424
0.23484,7.940276974167657e-10,5.896591494041831e-10,8.786203856148695e-10,7.482212865816355e-10,3.681906195399279e-10,1.3271780048951654
0.23491,7.883245570069209e-10,5.879989860085172e-10,8.771519351552894e-10,7.467041104834366e-10,3.6596789617884865e-10,1.2888312769656831
0.23498,7.121219324177355e-10,5.905243187205277e-10,8.788561876495967e-10,7.487016885535971e-10,3.6997847661178865e-10,0.749075324369473
0.23506,5.888478282184093e-10,5.883822503222877e-10,8.757778588193569e-10,7.460498149184843e-10,3.685062359815018e-10,0.0031295955476812734
0.23513,4.5652514814984655e-10,5.88415211614695e-10,8.759797075037044e-10,7.461817531434553e-10,3.6834240631631526e-10,-0.6550224680377913
0.23521,3.7010338720620627e-10,5.895659641838644e-10,8.768198814076867e-10,7.471283948039694e-10,3.7010338720620627e-10,-1.142132823166727
0.23528,3.683732733961699e-10,5.879120612808967e-10,8.757860808607429e-10,7.458694038554592e-10,3.6736986413058935e-10,-1.0007556652291927
