mass,limit_95,med_limit,2sigma_up,1sigma_up,1sigma_down,test_statistic
0.25254,3.0574277276461354e-10,4.918152167347524e-10,7.33972265285016e-10,6.247381591019614e-10,3.0574277276461354e-10,-1.6436845826387398
0.25262,3.121797158319871e-10,4.960355819373352e-10,7.370514777602624e-10,6.282109438274544e-10,3.121797158319871e-10,-1.2031283523839122
0.2527,3.97828478855305e-10,4.928802908412013e-10,7.349881830292012e-10,6.257545886111169e-10,3.0708121462669786e-10,-0.5800203567577242
0.25278,4.865066996414132e-10,4.948161678856101e-10,7.365297002866529e-10,6.274227863167512e-10,3.098820833819502e-10,-0.054373987880879285
0.25286,5.528266379992577e-10,4.959934045098719e-10,7.374456320174948e-10,6.284243716138772e-10,3.116168157683164e-10,0.40745870362263187
0.25294,5.716440546370229e-10,4.959448299662064e-10,7.372965439381793e-10,6.283177717335853e-10,3.1167769605170175e-10,0.5508188836184388
0.25302,5.507578783899625e-10,4.936865465498769e-10,7.357045612605983e-10,6.264928711234907e-10,3.081594516625273e-10,0.3940677961550302
0.2531,4.952257050113122e-10,4.946720192215576e-10,7.362302307555181e-10,6.27189748158024e-10,3.098954283899006e-10,0.004683945895634199
0.25318,4.4641926189191277e-10,4.936452511153988e-10,7.355398524783068e-10,6.263805491115947e-10,3.0825207891703344e-10,-0.30431188922160074
0.25326,4.091286375607165e-10,4.944123235538001e-10,7.361876460764667e-10,6.27066792982365e-10,3.092929083350571e-10,-0.5198123581222035
0.25334,3.662868243765859e-10,4.937567051825315e-10,7.357022708037608e-10,6.26521483804128e-10,3.0831780757946546e-10,-0.7428120474522566
0.25342,3.847246361656372e-10,4.947291480895159e-10,7.364433456283291e-10,6.273393036453471e-10,3.097812645538091e-10,-0.6500921131487816
0.2535,4.460833613852194e-10,4.962351705701496e-10,7.376001965762678e-10,6.286101489430035e-10,3.120148285347699e-10,-0.308359933099921
0.25358,5.235837731001922e-10,4.950215481718356e-10,7.368734770164451e-10,6.277047866490159e-10,3.0997017585335935e-10,0.19545687430942518
0.25366,6.012695204366629e-10,4.928057018550162e-10,7.351414918026867e-10,6.258147957961403e-10,3.0672431568608396e-10,0.7847848685150043
0.25374,6.202959716986257e-10,4.969404814856758e-10,7.376911482993256e-10,6.289419571259088e-10,3.1360103957314163e-10,0.9437738690273076
0.25382,5.878773890140588e-10,4.946212396440155e-10,7.361002980506065e-10,6.270944686539678e-10,3.099289009621881e-10,0.6808241634777491
0.2539,5.640658883785702e-10,4.947543689419274e-10,7.360463883305373e-10,6.271132795576161e-10,3.1029920563569345e-10,0.49773560588289184
0.25398,5.026147803092282e-10,4.944363924513178e-10,7.358110831049455e-10,6.26851158537108e-10,3.098267872751663e-10,0.0565636761347533
0.25406,4.421279364846988e-10,4.9268254629758e-10,7.34562414363233e-10,6.254279727301147e-10,3.071052509021652e-10,-0.32777174356723604
0.25414,4.416964006054406e-10,4.893783677978285e-10,7.29282071426296e-10,6.210255399684773e-10,3.054659950908198e-10,-0.3102167901264053
0.25422,4.33089998615459e-10,4.87625792190938e-10,7.254149386821763e-10,6.18064176253719e-10,3.0586475580510585e-10,-0.34433946579690955
0.2543,4.763716921953609e-10,4.861450840412225e-10,7.231714048673906e-10,6.1616163094601e-10,3.0499609567151314e-10,-0.061276872188002034
0.25438,4.987180555495103e-10,4.863523693074731e-10,7.235754525270141e-10,6.164867438155924e-10,3.04972959273408e-10,0.08789300453070599
0.25446,5.652082070897583e-10,4.845583915796298e-10,7.218589137756793e-10,6.1476602981402e-10,3.0275267591656956e-10,0.5869574672897077
0.25454,5.810761753205482e-10,4.86518106259317e-10,7.231629509726363e-10,6.163097848336832e-10,3.058566573200118e-10,0.7133758843367988
0.25462,5.431990693870594e-10,4.852395229355278e-10,7.223649864389482e-10,6.153370700597252e-10,3.0374764420263166e-10,0.4156225939026165
0.2547,5.055208158673221e-10,4.846330570613055e-10,7.221991246524291e-10,6.149930708643781e-10,3.025401066122526e-10,0.1378339740826198
0.25478,4.597797336590746e-10,4.859077066246816e-10,7.234302830823916e-10,6.163322343136102e-10,3.03636000315247e-10,-0.1740251828545832
0.25486,3.626300063918321e-10,4.865649281553502e-10,7.23145580473911e-10,6.163130195342232e-10,3.060301942612842e-10,-0.7258586218460464
0.25494,3.0583980053201774e-10,4.867845545973522e-10,7.237460356870542e-10,6.167522492832991e-10,3.0583980053201774e-10,-1.2505838564774312
0.25502,3.072816622466091e-10,4.884500779861801e-10,7.258937643154869e-10,6.186690476513214e-10,3.072816622466091e-10,-1.8061894514845407
0.2551,3.0934041797788254e-10,4.898223979098726e-10,7.269331570897033e-10,6.198202250591498e-10,3.0934041797788254e-10,-1.8929444864598526
0.25518,3.21291548161889e-10,4.859257804591523e-10,7.243862172155691e-10,6.167896705213938e-10,3.030197929383889e-10,-0.9295019095121202
0.25526,5.122147530827204e-10,4.874987768209724e-10,7.251281194066879e-10,6.178445285108499e-10,3.0590857628596527e-10,0.17609909430651818
0.25534,6.086086543760339e-10,4.873488323976085e-10,7.258989644967198e-10,6.185396045546502e-10,3.0482121962201764e-10,0.8797470719855415
0.25542,6.758903364820929e-10,4.841979802591551e-10,7.232624898489075e-10,6.155658821059232e-10,3.007858634311266e-10,1.5326663521669728
0.2555,7.243273790784548e-10,4.84468083242123e-10,7.221080260365846e-10,6.148746679079945e-10,3.0224601613987706e-10,2.0148659802629467
0.25558,7.406734855879482e-10,4.864598722034964e-10,7.2361614548408e-10,6.16549500547691e-10,3.0521433115602857e-10,2.178504866051277
0.25566,6.98381034428063e-10,4.892908226348242e-10,7.257038021867105e-10,6.188890125974128e-10,3.0953441435539716e-10,1.7507138859373168
0.25574,5.900016827428737e-10,4.883362974821727e-10,7.251880882720365e-10,6.182106021402842e-10,3.078478046206199e-10,0.7770881527992675
0.25582,4.3250691628759063e-10,4.871079951568263e-10,7.243994024244177e-10,6.172638133758185e-10,3.058340815677586e-10,-0.34344135236935314
0.2559,3.1037865592250953e-10,4.838927158147667e-10,7.22278155197371e-10,6.147496434292182e-10,3.0066883575475003e-10,-0.9747285637373669
0.25598,2.9911878088211274e-10,4.828990167202264e-10,7.215833059260788e-10,6.139508198676504e-10,2.9911878088211274e-10,-1.79686622879049
0.25606,3.0642440079214467e-10,4.870387230999183e-10,7.237556363831785e-10,6.168595729440034e-10,3.0642440079214467e-10,-2.166432877437849
0.25614,3.0764534370297295e-10,4.877248234841012e-10,7.241113465523341e-10,6.173405017871879e-10,3.0764534370297295e-10,-2.599359569705608
0.25622,2.976912360058734e-10,4.813198389344895e-10,7.195979367446316e-10,6.121641506803091e-10,2.976912360058734e-10,-2.6437925363142476
0.2563,3.026987177818065e-10,4.845692642517033e-10,7.21926245671312e-10,6.148099757094288e-10,3.026987177818065e-10,-2.397385907425768
0.25638,3.051343217079689e-10,4.836800781048595e-10,7.181166072228593e-10,6.122182624277401e-10,3.051343217079689e-10,-1.0709948125736202
0.25646,6.052562033159371e-10,4.831557372709654e-10,7.173493569479109e-10,6.115625964080358e-10,3.0476330805622937e-10,0.9609520978564763
0.25654,7.809233419463968e-10,4.764615052521957e-10,7.07258744194285e-10,6.030028086368621e-10,3.0072526011276114e-10,2.819631283557613
0.25662,7.717016621040807e-10,4.700322696211215e-10,7.023797397457073e-10,5.976050298535222e-10,2.911252382807393e-10,2.7268992108773045
0.2567,6.979775013789286e-10,4.746892496535377e-10,7.053200324664662e-10,6.011672538606462e-10,2.9877170662075535e-10,1.9353237721923493
0.25679,6.065203027618094e-10,4.743822273931934e-10,7.049078186815848e-10,6.008054580143311e-10,2.985179443867475e-10,1.0612505391738514
0.25687,5.13469708197562e-10,4.740403111483119e-10,7.048069024968125e-10,6.006118549569351e-10,2.978143847439442e-10,0.2932917951113649
0.25695,4.671778793825744e-10,4.686241814147362e-10,6.977750152116083e-10,5.943490186638896e-10,2.93195497419361e-10,-0.011656392469099233
0.25703,4.859459915761307e-10,4.681135270580538e-10,6.975314339021816e-10,5.940030338111945e-10,2.9227285193995665e-10,0.12108832184943014
0.25711,5.241164823282498e-10,4.705779947875976e-10,6.994186209391172e-10,5.960812477056267e-10,2.9593571978539546e-10,0.40699021824070936
0.25719,5.047558304950166e-10,4.700448253761588e-10,6.991855221937909e-10,5.957326407143848e-10,2.949466317482228e-10,0.25716873190136696
0.25727,4.912745766611315e-10,4.697537806074557e-10,6.986864974130633e-10,5.953294713019263e-10,2.948183097541504e-10,0.15950163584992033
0.25735,4.31228412602281e-10,4.688221991238187e-10,6.975309071085887e-10,5.942822059898656e-10,2.939699928194746e-10,-0.25060330370328143
0.25743,3.5233269516640235e-10,4.699810766188541e-10,6.988882364685877e-10,5.955361261718087e-10,2.951311880069806e-10,-0.7169227426138378
0.25751,3.5548305431597267e-10,4.72347421081569e-10,7.036838312561303e-10,5.991653382956914e-10,2.9534117933912903e-10,-0.7148929641852226
0.25759,3.7665795580012603e-10,4.718970931243123e-10,7.029502098781412e-10,5.986733026379982e-10,2.949036982075651e-10,-0.5995188540197369
0.25768,4.302644934111899e-10,4.73354474926866e-10,7.04474231125011e-10,6.001558351943724e-10,2.9650902146246274e-10,-0.2851241608783267
0.25776,4.5917346790105673e-10,4.722513583086602e-10,7.034982797625647e-10,5.991391613901738e-10,2.9507816027550305e-10,-0.09392182376660525
0.25784,4.472441013891754e-10,4.740634789783526e-10,7.049282091522584e-10,6.006916041768232e-10,2.977287448494784e-10,-0.17500614517149124
0.25792,4.0234408536509093e-10,4.741302799086619e-10,7.049582501475171e-10,6.007338538830238e-10,2.9786531901800185e-10,-0.4552009658088723
0.258,3.4562357317828633e-10,4.740259086923489e-10,7.046736850360409e-10,6.005268435778223e-10,2.979457716847679e-10,-0.7660478991168662
0.25808,3.407017368944449e-10,4.750866396523854e-10,7.053487069706744e-10,6.013395703859988e-10,2.9969289658242815e-10,-0.7906749442471144
0.25816,3.74093986515475e-10,4.739301565193143e-10,7.043985153056086e-10,6.003282528030002e-10,2.980396905092774e-10,-0.614183761837717
0.25824,4.702023952860444e-10,4.716394226047756e-10,7.019929361108298e-10,5.980201136331066e-10,2.953531186084193e-10,-0.009836906804814898
0.25832,5.371233600720481e-10,4.713622123650759e-10,7.015107367788275e-10,5.976214996283451e-10,2.9531282274815325e-10,0.4925938931922807
0.2584,5.885435236148314e-10,4.722951523834354e-10,7.022020567025841e-10,5.98393909676121e-10,2.9673570898271815e-10,0.9206288292000913
0.25849,6.493600999822511e-10,4.730826756363318e-10,7.028319366136035e-10,5.990745691748233e-10,2.978800814239928e-10,1.4767002770324982
0.25857,7.034122256197494e-10,4.754532019203781e-10,7.091187543351025e-10,6.036978729530755e-10,2.960894546351466e-10,1.9302061655474727
0.25865,6.942752172008986e-10,4.764201793665007e-10,7.109706401264104e-10,6.051669025739584e-10,2.962026545072679e-10,1.8164088521769202
0.25873,6.031242635090437e-10,4.80482332701998e-10,7.137235956533282e-10,6.083853186095224e-10,3.026526707325255e-10,0.9668696546795974
0.25881,4.4220531867283813e-10,4.78938257417756e-10,7.127248863077354e-10,6.07190744997442e-10,3.0013392130089166e-10,-0.24110007450584678
0.25889,3.144664661824633e-10,4.763954269656385e-10,7.108052500973978e-10,6.050600511792712e-10,2.963389578054363e-10,-0.9341351164868653
0.25897,3.0014205065762983e-10,4.786365438890771e-10,7.121049352876467e-10,6.067147563863868e-10,3.0014205065762983e-10,-1.3776969292570478
0.25906,3.0328712126224674e-10,4.804892041561302e-10,7.131963130415993e-10,6.080775041633651e-10,3.0328712126224674e-10,-1.5386264181460556
0.25914,2.9823530086067744e-10,4.774795554785447e-10,7.116320329795228e-10,6.058996859637473e-10,2.9823530086067744e-10,-1.2622098624228182
0.25922,3.514075991511979e-10,4.78259561866033e-10,7.12222122057425e-10,6.06627426607136e-10,2.991092787494926e-10,-0.7581514892263547
0.2593,3.870148931808703e-10,4.80204308993002e-10,7.149211533909675e-10,6.083699938522058e-10,3.021191922255921e-10,-0.5697704532025729
0.25938,3.6980921654574016e-10,4.789430612150368e-10,7.126662387744461e-10,6.071571343694388e-10,3.0022211328768985e-10,-0.6627655428275225
0.25946,3.7276666197407073e-10,4.770280735219635e-10,7.11338176132633e-10,6.056237582988599e-10,2.9720936476888467e-10,-0.6467743689621329
0.25954,4.0426889902362516e-10,4.793250581882427e-10,7.128764300820664e-10,6.074323828679203e-10,3.0087888208683387e-10,-0.4709642448718861
0.25963,4.745876121689624e-10,4.788229190175818e-10,7.125101194431854e-10,6.07018948722786e-10,3.0011468453908596e-10,-0.026754192727197538
0.25971,5.37567521380318e-10,4.78926931461063e-10,7.126135369268859e-10,6.071220211203835e-10,3.0024938414741835e-10,0.43066140156038024
0.25979,6.040236900244373e-10,4.764738898873795e-10,7.107895487465235e-10,6.050957883846925e-10,2.9655794955464014e-10,0.9780597789313789
0.25987,6.352173625746302e-10,4.782538722613246e-10,7.120450295124827e-10,6.06521893933023e-10,2.99300848687995e-10,1.2549110071391896
0.25995,6.936697517721279e-10,4.75537421408012e-10,7.101959121927977e-10,6.043664119814172e-10,2.950001178032427e-10,1.8130046121345125
0.26003,7.154732657756255e-10,4.786647284381132e-10,7.131602240871474e-10,6.0733746262527e-10,2.9896800882453476e-10,2.0184113202863396
0.26012,6.779405941335759e-10,4.870558349012506e-10,7.261998019158009e-10,6.182995280079803e-10,3.0357233056222014e-10,1.5231509186808727
0.2602,5.928601538418394e-10,4.872158586593124e-10,7.262206588106736e-10,6.18371742502734e-10,3.039411048420694e-10,0.7790782326004162
0.26028,4.804660632811198e-10,4.876870012827795e-10,7.263621965167962e-10,6.186442239214192e-10,3.048874107386643e-10,-0.051417406007704
0.26036,3.3551783660917283e-10,4.905462905408484e-10,7.282680345860942e-10,6.208899186519491e-10,3.094865607724205e-10,-0.8677339108904926
0.26044,3.088019478662181e-10,4.899878745501106e-10,7.277140149304864e-10,6.203443734616361e-10,3.088019478662181e-10,-1.1552570785282439
0.26052,3.0357804951932674e-10,4.875249727931504e-10,7.271420425304809e-10,6.19037829537312e-10,3.0357804951932674e-10,-1.0637726523614859
0.26061,3.7729239865132387e-10,4.889718175689329e-10,7.282647168280214e-10,6.202669588777684e-10,3.0570722225787866e-10,-0.667423566637471
0.26069,4.3127408826357803e-10,4.891337006150803e-10,7.285892261138685e-10,6.205212426572188e-10,3.0570948679892055e-10,-0.3690874548991433
0.26077,4.3237149860740963e-10,4.901015717969487e-10,7.293893772372191e-10,6.213710174367769e-10,3.070827235233312e-10,-0.36352315324670187
0.26085,3.997836531892524e-10,4.905533815895989e-10,7.296097369891816e-10,6.216791592760373e-10,3.079031465414782e-10,-0.5489309550231547
0.26093,3.913628067914758e-10,4.876764593981171e-10,7.274437313647802e-10,6.192799295855627e-10,3.0352360268457597e-10,-0.5936159198260135
0.26102,4.015304474940534e-10,4.88143425515856e-10,7.276584721123986e-10,6.19584001057321e-10,3.044569841220727e-10,-0.5374407331043316
0.2611,4.334450831374319e-10,4.879411915437319e-10,7.273076129964071e-10,6.19298892134268e-10,3.043771989956557e-10,-0.3530645721926816
0.26118,4.778012593887392e-10,4.889206110922967e-10,7.279400146363925e-10,6.200565726088494e-10,3.0596785038005296e-10,-0.0750303892362466
0.26126,5.161674248569916e-10,4.894612217794295e-10,7.283449571845366e-10,6.20507131609773e-10,3.067832582243268e-10,0.186784982595433
0.26134,5.782993254198647e-10,4.875307431172667e-10,7.272098636463113e-10,6.190790942170871e-10,3.035158515470263e-10,0.6523085346789106
0.26143,5.958123199126332e-10,4.908038829058257e-10,7.29472372487746e-10,6.216980008995811e-10,3.086656417442447e-10,0.792892864425342
0.26151,5.528021702855613e-10,4.891534225404527e-10,7.28363900052646e-10,6.203966739936311e-10,3.060248128469574e-10,0.4536937385481989
0.26159,4.901310699958955e-10,4.895716224130064e-10,7.286821894662139e-10,6.20748611588826e-10,3.066469045170146e-10,0.004459144568727466
0.26167,4.5986206217527747e-10,4.881901669286108e-10,7.27366131046609e-10,6.194314430438127e-10,3.049023195307349e-10,-0.19002470947535102
0.26176,4.409818273443674e-10,4.88733514922644e-10,7.284632872755387e-10,6.203228626828093e-10,3.0614895342719074e-10,-0.3048832925225888
0.26184,4.741338950805219e-10,4.883700011719388e-10,7.26868543307747e-10,6.192101781539402e-10,3.0592468625603524e-10,-0.09357705986751626
0.26192,5.037312586529857e-10,4.8829514960282e-10,7.268555841269263e-10,6.191718912397352e-10,3.0575936419596706e-10,0.10581280842531553
0.262,5.04622195195221e-10,4.892141985522935e-10,7.276218642638153e-10,6.199869311633431e-10,3.0703452215275424e-10,0.11044741782220655
0.26208,4.507138996835808e-10,4.8937193905914e-10,7.276664589857223e-10,6.200744719033629e-10,3.073705134874213e-10,-0.24390345907797825
0.26217,4.318734473326311e-10,4.896622431644015e-10,7.29352514314056e-10,6.212379770345376e-10,3.0749755098619225e-10,-0.36067586726305917
0.26225,4.707340379350737e-10,4.884708455832723e-10,7.271058937990663e-10,6.193898739641808e-10,3.058803578683978e-10,-0.11709475413918943
0.26233,5.37407961563281e-10,4.914756738085333e-10,7.295510007701612e-10,6.220445135086645e-10,3.087158894051598e-10,0.3251479808940554
0.26241,5.743272021990775e-10,4.870566044536956e-10,7.263148774379961e-10,6.183694170935386e-10,3.034330494217121e-10,0.6272527372312046
0.2625,5.65686435976342e-10,4.890659393333071e-10,7.272708846734251e-10,6.197114207990726e-10,3.071537856270735e-10,0.5642689432959566
0.26258,4.892339434531256e-10,4.878487460314557e-10,7.26346494051339e-10,6.186983796105185e-10,3.052955383868448e-10,0.00813809744472983
0.26266,4.48426411170487e-10,4.87265965983429e-10,7.259353128798109e-10,6.182270652848978e-10,3.0439009985601913e-10,-0.25586975828057484
0.26274,3.7479486918379017e-10,4.870473059807338e-10,7.258638504714545e-10,6.180990464074582e-10,3.039511902074657e-10,-0.674942293236655
0.26283,3.101736614437762e-10,4.90994904636036e-10,7.285913081364983e-10,6.212554710612304e-10,3.101736614437762e-10,-1.305804121008701
0.26291,3.017225699285779e-10,4.857108038138966e-10,7.250538405367807e-10,6.170963227225941e-10,3.017225699285779e-10,-1.6848405995259401
0.26299,3.0666966966711757e-10,4.889693316404463e-10,7.274217117122595e-10,6.197709219110183e-10,3.0666966966711757e-10,-1.7085597578869258
0.26307,3.047735461359217e-10,4.878270874912915e-10,7.267291279030913e-10,6.189162159176055e-10,3.047735461359217e-10,-1.2092463345311644
0.26316,4.60231858152871e-10,4.885385206066463e-10,7.271678392964669e-10,6.194527779319495e-10,3.059698491554047e-10,-0.18459942825443676
0.26324,5.913173725138804e-10,4.899250849220662e-10,7.280203474140718e-10,6.204996294043823e-10,3.0828344001213046e-10,0.7665334440584054
0.26332,6.729466536716715e-10,4.865604257046058e-10,7.258183052403172e-10,6.178899954489975e-10,3.027733953178392e-10,1.4766326469504654
0.26341,7.232409668655465e-10,4.901993720555997e-10,7.283868714035756e-10,6.208268665748194e-10,3.0849511041966554e-10,1.9592809636823232
0.26349,7.165886155683652e-10,4.876335143620389e-10,7.26475045053918e-10,6.186915010899144e-10,3.046120722424831e-10,1.8964406589353424
0.26357,6.578927726944541e-10,4.907825925070826e-10,7.286474946585474e-10,6.212055872060083e-10,3.0959858957924535e-10,1.3392644191728829
0.26365,5.705998517078444e-10,4.868094001970681e-10,7.260702667266064e-10,6.181261435329539e-10,3.0314058580677585e-10,0.5988790633016117
0.26374,4.504159707390825e-10,4.890975588441958e-10,7.277618127080348e-10,6.200231245307375e-10,3.065990265007567e-10,-0.247772279925522
0.26382,3.3198525918701467e-10,4.881369242312613e-10,7.269727948978841e-10,6.191611361793849e-10,3.0526333931817816e-10,-0.8852254810796817
0.2639,3.01605308592275e-10,4.858900610478636e-10,7.255132396028328e-10,6.17437002916871e-10,3.01605308592275e-10,-1.1841546508158183
0.26399,3.068646373842595e-10,4.890713576111243e-10,7.274868929826601e-10,6.198506119611626e-10,3.068646373842595e-10,-1.0877626617540237
0.26407,3.778581460765239e-10,4.894084826124124e-10,7.276548930730874e-10,6.200812716116668e-10,3.0747915248364385e-10,-0.6600321249548567
0.26415,4.70653364490045e-10,4.883931019373399e-10,7.269178966072065e-10,6.192489247179016e-10,3.059152269105702e-10,-0.11656237002303879
0.26423,5.283014767818602e-10,4.873202150505822e-10,7.263272714120313e-10,6.18481664617708e-10,3.0398561625789455e-10,0.27920447488828615
0.26432,5.5619723327898e-10,4.92987011611669e-10,7.31115010007948e-10,6.236826487123504e-10,3.0765172672947036e-10,0.4621581968887436
0.2644,5.813780427179327e-10,4.911787294437108e-10,7.294712277939425e-10,6.218455097063759e-10,3.095771575779135e-10,0.6790467184010858
0.26448,6.146047225628769e-10,4.898180423690658e-10,7.282095781676192e-10,6.205680062852726e-10,3.078030679604437e-10,0.9569209421265343
0.26457,5.852096430771431e-10,4.870579211709799e-10,7.261612195613296e-10,6.18277630693942e-10,3.036254172743521e-10,0.7162262701982278
0.26465,5.154766340180733e-10,4.887326849729989e-10,7.272003716373535e-10,6.195476656893257e-10,3.0640054185158075e-10,0.18792393399569815
0.26473,4.644359864885777e-10,4.882125959998332e-10,7.267203450559364e-10,6.19061287351745e-10,3.0572280572240587e-10,-0.15608164464950153
0.26482,4.757196994603739e-10,4.88354691033843e-10,7.266607928496217e-10,6.190827503700841e-10,3.0613168803439706e-10,-0.08163299654737084
0.2649,5.095973365163448e-10,4.888837797534056e-10,7.270540372969128e-10,6.195219900974948e-10,3.0693401047077146e-10,0.1484456103360071
0.26498,5.516917825032248e-10,4.878982006445578e-10,7.266287020755916e-10,6.18883890048122e-10,3.0507701043156614e-10,0.4545808063473201
0.26507,5.632830836654919e-10,4.862840543469006e-10,7.253623362709045e-10,6.175034055062331e-10,3.027243852758022e-10,0.545569835780461
0.26515,5.013958440650023e-10,4.875402392266756e-10,7.26182511470216e-10,6.184808108484535e-10,3.0475054657042685e-10,0.09095898370516926
0.26523,4.3233437631327464e-10,4.869548020620495e-10,7.256736222079891e-10,6.179512631893715e-10,3.039527845153145e-10,-0.3534417916249706
0.26532,3.891853116096855e-10,4.859307453579258e-10,7.247712831620762e-10,6.170175499965403e-10,3.025776292191566e-10,-0.597193383777106
0.2654,4.0444030717788106e-10,4.867857875034146e-10,7.25331728788277e-10,6.176837997411023e-10,3.0395582586222336e-10,-0.5134211546259294
0.26548,4.3895188262878714e-10,4.869026923565132e-10,7.253538247402659e-10,6.177434062549513e-10,3.042023176805054e-10,-0.3117485621472602
0.26557,4.902090367352331e-10,4.87635262593842e-10,7.259540990044516e-10,6.183840024366978e-10,3.052498388198092e-10,0.016874453885392184
0.26565,5.318240772796122e-10,4.88304589998544e-10,7.261978780854428e-10,6.187907770309767e-10,3.065664827058279e-10,0.3129680336270449
0.26573,5.428284713490133e-10,4.881355912232737e-10,7.261986860448157e-10,6.187252665634171e-10,3.0614985879617145e-10,0.39364135563301567
0.26582,5.222439510443292e-10,4.887764661341434e-10,7.266595374705476e-10,6.192478635236737e-10,3.0714835014965544e-10,0.24160633107276613
0.2659,4.964468565372051e-10,4.881651464009411e-10,7.262077471732239e-10,6.187418777271049e-10,3.062178876833679e-10,0.060181884868610265
0.26598,4.82959439718536e-10,4.880395999734089e-10,7.261855015880976e-10,6.186795775654746e-10,3.059416580252095e-10,-0.03149686003805837
0.26607,4.630221774204005e-10,4.792729541728906e-10,7.140097401369809e-10,6.080766418360411e-10,2.994099357991241e-10,-0.11404825891835534
0.26615,4.5987015790524696e-10,4.798786136090457e-10,7.144467007651502e-10,6.085703605741077e-10,3.003731911582164e-10,-0.13388839047707324
0.26623,4.734025554315346e-10,4.807296046057907e-10,7.151717425435946e-10,6.093319587922529e-10,3.0152547584260867e-10,-0.04604312057938459
0.26632,5.108234500762643e-10,4.790828393389292e-10,7.142158994860269e-10,6.08087209374135e-10,2.988641859062832e-10,0.21603998162190527
0.2664,5.467719472325041e-10,4.749432823351052e-10,7.069120579021314e-10,6.021995210488805e-10,2.9748781903176636e-10,0.5361512955355353
0.26649,5.508696087112093e-10,4.718492078725942e-10,7.014723036373238e-10,5.977814996305673e-10,2.9658482750920815e-10,0.6078571311514921
0.26657,5.09868431385063e-10,4.672733236020605e-10,6.960456873125877e-10,5.927990516297255e-10,2.9202890906328623e-10,0.3088130039563779
0.26665,4.1269141393697225e-10,4.664474057633363e-10,6.956186329723469e-10,5.922234819422979e-10,2.905571966581946e-10,-0.3656803391380473
0.26674,2.926985588416397e-10,4.700093688411356e-10,7.009661006841054e-10,5.967718370903105e-10,2.926985588416397e-10,-1.105207595887252
0.26682,2.9767185397990687e-10,4.730739321569932e-10,7.029268229591357e-10,5.991349010014029e-10,2.9767185397990687e-10,-1.4092884164100021
0.2669,2.9600403659880865e-10,4.719831364266572e-10,7.021892840766863e-10,5.982630386992214e-10,2.9600403659880865e-10,-1.0533650711790312
0.26699,4.997905390238162e-10,4.721589351479337e-10,7.021847992720434e-10,5.983296443366183e-10,2.9643182300823614e-10,0.20447873380814313
0.26707,6.261594727617384e-10,4.720692643260863e-10,7.021005946748391e-10,5.982451185282299e-10,2.96315320022617e-10,1.2583460100126334
0.26716,7.18181600353132e-10,4.675422399738997e-10,6.989621028632676e-10,5.946167338430332e-10,2.892299711635611e-10,2.175885312680801
0.26724,7.449434285305189e-10,4.692208115766388e-10,7.003736735117648e-10,5.959673979066614e-10,2.920935043167308e-10,2.4691617557052026
0.26732,7.047263481232474e-10,4.700281120380085e-10,7.00654997067211e-10,5.965915222158552e-10,2.9314691088393653e-10,2.0340429807134233
0.26741,5.971912447831414e-10,4.730135068378757e-10,7.026923144652471e-10,5.989642192528942e-10,2.9788047503263456e-10,0.9964149434236196
0.26749,4.859194813933232e-10,4.71609409169393e-10,7.016887133459546e-10,5.978223258721259e-10,2.957009029464957e-10,0.10441727616236779
0.26758,3.566964630197027e-10,4.732612925513372e-10,7.027636564404274e-10,5.991041946652246e-10,2.9838993298612417e-10,-0.7019782171784362
0.26766,2.93913405487469e-10,4.706162609035496e-10,7.011906645167692e-10,5.971384965467102e-10,2.93913405487469e-10,-1.3408617681406814
0.26774,2.9812153559938966e-10,4.731862974434111e-10,7.02837923079132e-10,5.991180258484113e-10,2.9812153559938966e-10,-1.3227622996344859
0.26783,2.961697733316612e-10,4.696936659461147e-10,7.00420372891849e-10,5.96321770293026e-10,2.926270699304427e-10,-0.9950251852410561
0.26791,3.876601571041939e-10,4.691369309109e-10,6.973270903183427e-10,5.942864130848679e-10,2.949701628187675e-10,-0.5156115656206455
0.268,4.59809990685764e-10,4.661999434767834e-10,6.941350662914979e-10,5.912552689383623e-10,2.9172292735786485e-10,-0.04603646835886488
0.26808,5.030155609114302e-10,4.6549197538574086e-10,6.937400828228004e-10,5.907420873510832e-10,2.905118561237757e-10,0.26775276531680986
0.26816,5.141416691185533e-10,4.65921320308443e-10,6.941614757178851e-10,5.911595114580397e-10,2.9103255000356227e-10,0.3518989866426894
0.26825,4.991410575021006e-10,4.666064348951353e-10,6.94723952582219e-10,5.917634029078075e-10,2.919899300559481e-10,0.2359882351303751
0.26833,4.3683358101950786e-10,4.665620005572819e-10,6.950848040732224e-10,5.921175019186743e-10,2.903349879500089e-10,-0.21021433996866234
0.26842,3.6465340705143294e-10,4.623718829101356e-10,6.910146285771518e-10,5.878011222922597e-10,2.8832468477337565e-10,-0.6271490124009658
0.2685,3.932043082092668e-10,4.628363235082106e-10,6.89938868454555e-10,5.874104836514271e-10,2.887551309508124e-10,-0.46314908095627333
0.26859,4.4294447092299447e-10,4.636838642747819e-10,6.905249867800219e-10,5.881443221051277e-10,2.8998590123885065e-10,-0.14611366745743173
0.26867,4.887986930755326e-10,4.650520497805281e-10,6.915177459569173e-10,5.892661491996903e-10,2.9208703600353205e-10,0.179404729067048
0.26875,4.512144895086936e-10,4.645165092251111e-10,6.912120784553907e-10,5.888755417559804e-10,2.9116632026461217e-10,-0.09064403159344073
